#Coverage	Number of genomic locations
268.0	96.0
269.0	80.0
270.0	81.0
271.0	76.0
272.0	76.0
273.0	49.0
274.0	53.0
275.0	52.0
276.0	40.0
277.0	50.0
278.0	30.0
279.0	34.0
280.0	42.0
281.0	38.0
282.0	40.0
283.0	23.0
284.0	29.0
285.0	39.0
286.0	47.0
287.0	29.0
288.0	39.0
289.0	36.0
290.0	56.0
291.0	53.0
292.0	73.0
293.0	41.0
294.0	56.0
295.0	41.0
296.0	36.0
297.0	41.0
298.0	29.0
299.0	24.0
300.0	28.0
301.0	34.0
302.0	32.0
303.0	38.0
304.0	32.0
305.0	45.0
306.0	31.0
307.0	24.0
308.0	17.0
309.0	28.0
310.0	33.0
311.0	28.0
312.0	24.0
313.0	30.0
314.0	25.0
315.0	37.0
316.0	21.0
317.0	21.0
318.0	26.0
319.0	25.0
320.0	21.0
321.0	14.0
322.0	16.0
323.0	5.0
324.0	5.0
325.0	5.0
326.0	11.0
327.0	8.0
328.0	15.0
329.0	12.0
330.0	8.0
331.0	28.0
332.0	25.0
333.0	13.0
334.0	13.0
335.0	7.0
336.0	6.0
337.0	8.0
338.0	7.0
339.0	9.0
340.0	11.0
341.0	11.0
342.0	13.0
343.0	8.0
344.0	9.0
345.0	14.0
346.0	9.0
347.0	14.0
348.0	12.0
349.0	17.0
350.0	5.0
351.0	16.0
352.0	7.0
353.0	4.0
354.0	3.0
355.0	3.0
356.0	2.0
357.0	6.0
358.0	4.0
359.0	3.0
360.0	4.0
361.0	7.0
362.0	1.0
363.0	8.0
365.0	3.0
366.0	4.0
367.0	12.0
368.0	3.0
369.0	1.0
370.0	5.0
371.0	7.0
372.0	1.0
373.0	5.0
374.0	2.0
376.0	2.0
